Entity,Year,Food exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Sea freight cost (relative to 1930),Passenger air transport cost (relative to 1930),International calling costs (relative to 1930)
Israel,1973,16.87948278,73.49038853,,,
Israel,1974,15.56253058,76.06884094,,,
Israel,1975,17.89027496,74.84258239,,,
Israel,1976,16.59682994,76.7743936,,,
Israel,1977,14.99421209,78.64725477,,,
Israel,1978,13.31887211,80.39276953,,,
Israel,1979,13.58857299,80.15888149,,,
Israel,1980,11.68719589,81.94631271,,,
Israel,1981,12.55396396,81.00764539,,,
Israel,1982,12.80899468,80.36828853,,,
Israel,1983,11.74480406,80.59747069,,,
Israel,1984,10.78105198,81.59899113,,,
Israel,1985,10.92760926,83.26730451,,,
Israel,1986,9.365307215,84.7910993,,,
Israel,1987,9.518518315,85.36917533,,,
Israel,1988,8.509913035,85.98801995,,,
Israel,1989,7.702942384,87.02003278,,,
Israel,1990,8.457473712,86.6069938,,,
Israel,1991,7.621711011,87.49482,,,
Israel,1992,6.497939407,89.27156281,,,
Israel,1993,5.719119511,90.58187192,,,
Israel,1994,5.139546156,91.07643161,,,
Israel,1995,5.296179607,89.12581471,,,
Israel,1996,5.099597099,91.13161579,,,
Israel,1997,4.147506754,92.11734381,,,
Israel,1998,3.828763921,92.35586391,,,
Israel,1999,3.274003547,93.1539101,,,
Israel,2000,2.13593372,81.92905753,,,
Israel,2001,2.304326314,81.94684094,,,
Israel,2002,2.01150955,82.22236017,,,
Israel,2003,2.201235005,84.54506037,,,
Israel,2004,0.836619387,83.62233041,,,
Israel,2005,2.350620156,82.86074311,,,
Israel,2006,2.261364917,82.45201513,,,
Israel,2007,2.60399069,75.85582464,,,
Israel,2008,2.666458513,92.13493431,,,
Israel,2009,3.351726725,93.54383204,,,
Israel,2010,3.043269783,93.33519324,,,
Israel,2011,2.910719314,93.30201727,,,
Israel,2012,3.141294858,92.21852901,,,
Israel,2013,3.155535985,92.5126876,,,
Israel,2014,2.97655638,92.77721117,,,
Japan,1962,7.389361887,88.26017188,,,
Japan,1963,5.869046199,89.97177669,,,
Japan,1964,5.278305015,90.07223142,,,
Japan,1965,4.406285403,90.57241081,,,
Japan,1966,4.163027779,91.31172029,,,
Japan,1967,3.752274118,92.44205035,,,
Japan,1968,3.423662911,92.68319419,,,
Japan,1969,3.664843004,92.46116484,,,
Japan,1970,3.486391557,92.49368089,,,
Japan,1971,3.014805021,93.35938836,,,
Japan,1972,2.422463476,93.83109886,,,
Japan,1973,2.377440592,93.64061368,,,
Japan,1974,1.681841543,92.37342986,,,
Japan,1975,1.450519769,94.39246461,,,
Japan,1976,1.396999599,95.11764349,,,
Japan,1977,1.173969764,95.47611271,,,
Japan,1978,1.196506371,95.53246484,,,
Japan,1979,1.284506204,95.08356134,,,
Japan,1980,1.315356806,94.70216301,,,
Japan,1981,1.209040109,95.68203974,,,
Japan,1982,1.076511633,95.91214201,,,
Japan,1983,1.027967795,95.78096157,,,
Japan,1984,0.934451234,96.17294713,,,
Japan,1985,0.812084999,96.3351441,,,
Japan,1986,0.750091666,96.55832612,,,
Japan,1987,0.713239997,96.52843562,,,
Japan,1988,0.681872854,96.26291729,,,
Japan,1989,0.630250763,96.08604448,,,
Japan,1990,0.594357797,95.90220756,,,
Japan,1991,0.594935511,96.03287943,,,
Japan,1992,0.576167766,95.97934331,,,
Japan,1993,0.565699537,95.83952998,,,
Japan,1994,0.526299108,95.54627069,,,
Japan,1995,0.492156073,95.19308768,,,
Japan,1996,0.492300491,94.87292685,,,
Japan,1997,0.536348072,94.55677831,,,
Japan,1998,0.528823649,94.24470676,,,
Japan,1999,0.518719869,94.16379851,,,
Japan,2000,0.452874169,93.87726617,,,
Japan,2001,0.758828288,92.85196961,,,
Japan,2002,0.531366408,93.03495302,,,
Japan,2003,0.503617512,93.10934275,,,
Japan,2004,0.474981481,92.77139103,,,
Japan,2005,0.4959945,91.97027479,,,
Japan,2006,0.48812087,91.0249901,,,
Japan,2007,0.508965826,90.08739962,,,
Japan,2008,0.511778103,89.22585766,,,
Japan,2009,0.694720145,88.03425151,,,
Japan,2010,0.621693643,88.99813486,,,
Japan,2011,0.570024749,89.09016023,,,
Japan,2012,0.57900704,89.55685233,,,
Japan,2013,0.649131376,88.19388238,,,
Japan,2014,0.686660549,88.23685658,,,
Japan,2015,0.819238476,88.01868424,,,
Jordan,1964,56.28724646,5.10237323,,,
Jordan,1965,56.82064763,6.579085271,,,
Jordan,1966,45.07394665,18.29739861,,,
Jordan,1967,50.78150748,14.90938818,,,
Jordan,1968,52.40906699,9.815189218,,,
Jordan,1969,54.20356095,13.01229666,,,
Jordan,1970,57.42075711,16.1781622,,,
Jordan,1971,50.26121195,22.78796148,,,
Jordan,1972,43.97869809,26.42757391,,,
Jordan,1973,40.29976333,25.72835781,,,
Jordan,1974,27.66646092,21.15283217,,,
Jordan,1975,28.94772101,19.95284883,,,
Jordan,1976,36.92773403,21.02302077,,,
Jordan,1977,36.93883719,31.14959655,,,
Jordan,1978,29.25033366,38.06339592,,,
Jordan,1979,31.03495862,35.47473172,,,
Jordan,1980,24.95156455,33.80517375,,,
Jordan,1981,23.84591533,42.60068055,,,
Jordan,1982,24.44275409,43.36722553,,,
Jordan,1983,25.81711225,41.11089562,,,
Jordan,1984,18.06246373,48.34977725,,,
Jordan,1985,17.88865647,43.2894096,,,
Jordan,1986,19.87306158,36.44667092,,,
Jordan,1987,14.81157748,47.95758874,,,
Jordan,1988,9.897465008,44.77794636,,,
Jordan,1989,10.02529689,44.83191148,,,
Jordan,1990,10.59281227,50.79406028,,,
Jordan,1991,15.99040195,45.66910655,,,
Jordan,1992,15.59343414,49.74587693,,,
Jordan,1993,21.03539042,50.93744869,,,
Jordan,1994,19.89837635,53.80612196,,,
Jordan,1995,25.0656751,48.67968301,,,
Jordan,1997,28.95441976,42.47984184,,,
Jordan,1998,16.49548481,55.54531952,,,
Jordan,1999,16.70361024,57.35243564,,,
Jordan,2000,15.92423067,68.96537507,,,
Jordan,2001,14.86650592,65.95163273,,,
Jordan,2002,14.83642619,65.65832394,,,
Jordan,2003,14.53946573,68.80805183,,,
Jordan,2004,15.49743727,69.36153496,,,
Jordan,2005,15.45371786,69.73428226,,,
Jordan,2006,14.68625003,71.19120683,,,
Jordan,2007,15.37468404,76.32517727,,,
Jordan,2008,13.70257011,75.3707283,,,
Jordan,2009,16.63291064,73.291196,,,
Jordan,2010,16.58444107,73.56293072,,,
Jordan,2011,17.107226,70.41068786,,,
Jordan,2012,18.53669583,69.55694243,,,
Jordan,2013,20.33343503,71.92440104,,,
Jordan,2014,20.44525578,70.90490689,,,
Kazakhstan,1995,9.912222734,38.19671787,,,
Kazakhstan,1996,11.88852642,32.38797833,,,
Kazakhstan,1997,12.3423397,27.17715013,,,
Kazakhstan,1998,8.484978636,24.8113326,,,
Kazakhstan,1999,7.372157661,24.46862291,,,
Kazakhstan,2000,7.072490321,18.88368926,,,
Kazakhstan,2001,5.412019669,18.01920182,,,
Kazakhstan,2002,4.888806552,18.45553458,,,
Kazakhstan,2003,6.031537105,17.92386627,,,
Kazakhstan,2004,4.047947476,16.06339093,,,
Kazakhstan,2005,2.420600222,13.36703443,,,
Kazakhstan,2006,2.786863113,12.51185157,,,
Kazakhstan,2007,4.29341945,14.40637685,,,
Kazakhstan,2008,4.207736974,14.53510309,,,
Kazakhstan,2009,3.819398724,14.13338472,,,
Kazakhstan,2010,3.429811579,12.24007049,,,
Kazakhstan,2011,2.095348931,12.03786173,,,
Kazakhstan,2012,3.377596223,12.92243208,,,
Kazakhstan,2013,3.175376142,9.92773069,,,
Kazakhstan,2014,3.288588185,11.28098178,,,
Kenya,1976,52.38162511,15.40023417,,,
Kenya,1977,66.15272607,9.975648934,,,
Kenya,1978,59.55175091,13.04533907,,,
Kenya,1979,56.53057404,13.68860594,,,
Kenya,1980,43.84695442,12.13233595,,,
Kenya,1981,45.93921041,11.3262993,,,
Kenya,1982,51.3954013,12.05713933,,,
Kenya,1983,59.4346583,11.5902622,,,
Kenya,1984,63.23826249,9.913092799,,,
Kenya,1985,63.57544494,11.39163735,,,
Kenya,1986,70.31536394,10.5014775,,,
Kenya,1987,63.31287733,12.5438203,,,
Kenya,1988,62.51217322,12.60513287,,,
Kenya,1990,49.12917144,29.24528097,,,
Kenya,1991,53.22704362,20.53102725,,,
Kenya,1992,44.15659187,36.35486168,,,
Kenya,1993,53.25280945,28.28120253,,,
Kenya,1994,56.45532598,28.8449256,,,
Kenya,1995,56.08771529,27.57109169,,,
Kenya,1996,56.71022616,26.39426161,,,
Kenya,1997,55.63842467,25.3160606,,,
Kenya,1998,58.54655866,23.63846521,,,
Kenya,1999,58.42202366,22.20322611,,,
Kenya,2000,59.27664017,20.78743813,,,
Kenya,2001,60.00042163,23.28962872,,,
Kenya,2002,32.14824698,24.03159793,,,
Kenya,2003,42.68301806,24.1628157,,,
Kenya,2004,52.0241362,25.66456022,,,
Kenya,2005,37.71952291,31.90691795,,,
Kenya,2006,42.66053633,35.71224974,,,
Kenya,2007,43.31951198,37.26240222,,,
Kenya,2008,44.20996848,36.54013317,,,
Kenya,2009,43.97612321,36.59538902,,,
Kenya,2010,47.9195145,34.66568823,,,
Kenya,2013,46.22221941,36.85546016,,,
Kiribati,1973,10.72815657,0.11198831,,,
Kiribati,1974,20.52342448,0.055596636,,,
Kiribati,1975,3.433256026,0.135494406,,,
Kiribati,1976,5.269851,0.198969122,,,
Kiribati,1977,13.40363537,0.162893946,,,
Kiribati,1978,11.55852416,0.045733288,,,
Kiribati,1979,15.20734703,0.027375331,,,
Kiribati,1980,99.87790449,0.122095512,,,
Kiribati,1983,99.72620068,0.024708229,,,
Kiribati,1984,99.83769086,0.045935082,,,
Kiribati,1985,99.6473711,0,,,
Kiribati,1986,98.35045028,0,,,
Kiribati,1987,95.01065756,0,,,
Kiribati,1988,99.58962295,0,,,
Kiribati,1989,96.58405662,0,,,
Kiribati,1990,67.09259347,0.092670444,,,
Kiribati,1991,76.70177335,0.013447335,,,
Kiribati,1992,90.142976,0.149102921,,,
Kiribati,1993,94.12308096,0,,,
Kiribati,1994,92.63412161,0,,,
Kiribati,1995,97.82925297,0.001375287,,,
Kiribati,1996,93.58804378,0.021353755,,,
Kiribati,1997,93.22062622,0.209168972,,,
Kiribati,1998,84.15812259,0.16912587,,,
Kiribati,1999,91.46984355,0.013215846,,,
Kiribati,2005,82.38897611,9.01665953,,,
Kiribati,2007,78.95208754,17.89005767,,,
Kiribati,2008,79.86346702,15.72179101,,,
Kiribati,2009,69.66412787,23.19067607,,,
Kiribati,2010,66.95466803,27.56983053,,,
Kiribati,2011,80.61613978,10.56196088,,,
Kiribati,2012,87.66634207,10.64893635,,,
Kiribati,2013,57.92948437,5.735771696,,,
Kuwait,1970,0.998012818,4.722928497,,,
Kuwait,1971,0.81727996,4.447939561,,,
Kuwait,1972,0.832730344,5.439764056,,,
Kuwait,1973,1.028648066,6.443510608,,,
Kuwait,1974,0.338552395,4.968912486,,,
Kuwait,1975,0.358739436,7.964125442,,,
Kuwait,1976,0.517273254,9.507709597,,,
Kuwait,1977,0.590837326,10.85215967,,,
Kuwait,1978,0.61787427,10.62855621,,,
Kuwait,1979,0.43290281,9.490690443,,,
Kuwait,1980,0.500434034,10.38389252,,,
Kuwait,1981,1.047493272,15.02932033,,,
Kuwait,1982,1.372193545,22.4538707,,,
Kuwait,1983,0.964385352,19.16135779,,,
Kuwait,1984,1.03448791,15.82934547,,,
Kuwait,1986,7.555797122,87.98219633,,,
Kuwait,1987,8.842831877,82.55611942,,,
Kuwait,1988,7.806802237,89.00374106,,,
Kuwait,1989,6.448892981,87.73491388,,,
Kuwait,1990,0.717132986,6.404184375,,,
Kuwait,1991,0.460766417,18.83617801,,,
Kuwait,1992,0.359913526,4.794433411,,,
Kuwait,1993,0.29834166,4.27676201,,,
Kuwait,1994,0.254910258,5.492741255,,,
Kuwait,1995,0.25507742,4.734382911,,,
Kuwait,1996,0.498155223,3.939646926,,,
Kuwait,1997,0.384181644,14.46628636,,,
Kuwait,1998,0.518793812,19.76148863,,,
Kuwait,1999,0.452929692,20.37166211,,,
Kuwait,2000,0.149069872,4.480358458,,,
Kuwait,2001,0.192872469,5.21989511,,,
Kuwait,2002,0.210280878,5.621229135,,,
Kuwait,2003,0.227843116,4.683179226,,,
Kuwait,2004,0.179113791,4.099691411,,,
Kuwait,2006,0.167562166,3.1644772,,,
Kuwait,2007,0.177640547,3.292046164,,,
Kuwait,2008,0.168785817,3.168246473,,,
Kuwait,2009,0.287904464,6.218884388,,,
Kuwait,2013,0.418869231,5.133417602,,,
Kuwait,2014,0.421611521,4.136597721,,,
Latvia,1994,12.49399751,65.14232736,,,
Latvia,1995,14.41847831,58.21640682,,,
Latvia,1996,15.38607202,60.89735572,,,
Latvia,1997,13.89375899,58.26455291,,,
Latvia,1998,10.12060762,58.05122747,,,
Latvia,1999,6.186306853,56.63050701,,,
Latvia,2000,5.659199951,56.05057187,,,
Latvia,2001,8.687388353,59.46313133,,,
Latvia,2002,10.10477428,58.6569647,,,
Latvia,2003,8.839674762,60.04167772,,,
Latvia,2004,9.173775677,61.37625783,,,
Latvia,2005,11.27899416,56.59317638,,,
Latvia,2006,12.32331524,60.49889179,,,
Latvia,2007,13.32896965,61.39275399,,,
Latvia,2008,15.72534278,63.21920855,,,
Latvia,2009,17.33047996,60.74985674,,,
Latvia,2010,16.82115256,58.58212817,,,
Latvia,2011,15.18324068,56.78703533,,,
Latvia,2012,19.25781853,54.58742169,,,
Latvia,2013,19.00769378,53.55156431,,,
Latvia,2014,18.14625079,54.89353167,,,
Latvia,2015,17.05155789,56.1077117,,,
Laos,1962,25.49235463,9.356028537,,,
Laos,1963,18.00469428,0.825617747,,,
Laos,1964,8.906833402,6.156620502,,,
Laos,1965,11.92110557,6.412645813,,,
Laos,1966,21.09835936,0.606569277,,,
Laos,1967,16.16056463,2.547871806,,,
Laos,1968,7.834269104,1.674011789,,,
Laos,1969,7.909772822,0.276400551,,,
Laos,1970,5.503530428,30.78489288,,,
Laos,1971,1.5242204,0.088280989,,,
Laos,1972,1.05757421,0.108992273,,,
Laos,1973,0.811848924,4.871761379,,,
Laos,1974,2.561027937,4.103841604,,,
Kyrgyzstan,1995,22.80981556,40.14234472,,,
Kyrgyzstan,1996,28.39215124,38.40334027,,,
Kyrgyzstan,1998,30.10047899,44.04149348,,,
Kyrgyzstan,1999,15.81698827,20.12455202,,,
Kyrgyzstan,2000,16.96664223,30.86697106,,,
Kyrgyzstan,2001,18.96059435,39.61019868,,,
Kyrgyzstan,2002,17.63320392,33.35123287,,,
Kyrgyzstan,2003,15.94241833,39.03599586,,,
Kyrgyzstan,2004,18.41159343,42.96272159,,,
Kyrgyzstan,2005,11.71726497,28.14786122,,,
Kyrgyzstan,2006,18.6636913,45.54770883,,,
Kyrgyzstan,2007,22.65929185,47.21927859,,,
Kyrgyzstan,2008,15.44345499,31.86619158,,,
Kyrgyzstan,2009,23.91832125,33.68590263,,,
Kyrgyzstan,2010,29.98400187,38.37877963,,,
Kyrgyzstan,2011,25.81440472,36.12246701,,,
Kyrgyzstan,2012,24.71720828,38.5189527,,,
Kyrgyzstan,2013,28.52713542,39.22532819,,,
Liberia,1963,3.485138074,3.618269294,,,
Liberia,1967,3.316555327,1.221656683,,,
Liberia,1970,3.884929942,2.05132173,,,
Liberia,1971,4.224536304,1.9906151,,,
Liberia,1972,4.159426607,2.164275446,,,
Liberia,1973,3.486748662,1.526928212,,,
Liberia,1974,4.685745183,1.016341023,,,
Liberia,1975,3.711161363,1.23476297,,,
Liberia,1976,3.639166806,0.86283317,,,
Liberia,1977,12.45644488,1.216912846,,,
Liberia,1978,9.541522363,1.271922674,,,
Liberia,1979,8.544072905,1.517228341,,,
Liberia,1980,8.57641996,1.859057489,,,
Liberia,1981,7.155043122,1.418084495,,,
Liberia,1982,7.75429282,0.572091735,,,
Liberia,1983,8.132495385,0.607388455,,,
Liberia,1984,8.559562559,0.378370138,,,
Lesotho,2000,4.711494857,94.88795903,,,
Lesotho,2001,14.31796173,82.67696297,,,
Lesotho,2002,7.103293143,87.4188514,,,
Lesotho,2003,8.56239963,90.65522685,,,
Lesotho,2004,4.669661264,94.4611046,,,
Lesotho,2008,13.52440656,74.42748713,,,
Lesotho,2009,8.93478193,83.72587801,,,
Lesotho,2010,16.58512936,62.11116966,,,
Lesotho,2011,14.15634216,77.5316112,,,
Lesotho,2012,14.34068339,79.13979545,,,
Lebanon,1967,43.44472092,43.35368049,,,
Lebanon,1968,38.47944194,50.21165585,,,
Lebanon,1969,31.58557873,58.0872028,,,
Lebanon,1970,29.98691369,60.28724959,,,
Lebanon,1971,27.27406843,64.18368006,,,
Lebanon,1972,24.02605872,67.15686682,,,
Lebanon,1973,21.1329553,69.09933497,,,
Lebanon,1977,18.26902147,75.00925555,,,
Lebanon,1997,19.94092996,70.17049867,,,
Lebanon,1998,21.47302795,68.67630358,,,
Lebanon,1999,21.14260936,67.65726048,,,
Lebanon,2000,19.72992218,70.73998406,,,
Lebanon,2001,19.27047521,68.60793998,,,
Lebanon,2002,18.58573139,71.90918158,,,
Lebanon,2003,19.49397088,68.09722719,,,
Lebanon,2004,15.95563107,69.95336046,,,
Lebanon,2005,16.21925273,69.26205414,,,
Lebanon,2006,15.6520094,69.12798817,,,
Lebanon,2007,14.74824519,66.98350268,,,
Lebanon,2008,13.96188456,71.47285715,,,
Lebanon,2009,16.35168921,72.46665903,,,
Lebanon,2010,14.90142685,63.57380291,,,
Lebanon,2011,18.40617291,66.90533055,,,
Lebanon,2012,19.91324341,64.22912351,,,
Lebanon,2013,21.38496994,55.20392542,,,
Lebanon,2014,26.19806871,62.57010903,,,
Lithuania,1992,23.61289756,58.96101907,,,
Lithuania,1994,22.78155244,53.86305056,,,
Lithuania,1995,18.06906636,57.71233155,,,
Lithuania,1996,16.67312436,60.12742358,,,
Lithuania,1997,15.72683206,60.32961752,,,
Lithuania,1998,13.81138643,61.3886892,,,
Lithuania,1999,12.42228113,65.33492795,,,
Lithuania,2000,11.60739208,60.05418247,,,
Lithuania,2001,12.27744932,58.2607342,,,
Lithuania,2002,10.66210365,64.27063729,,,
Lithuania,2003,11.54778811,63.00578058,,,
Lithuania,2004,11.31977275,57.64650937,,,
Lithuania,2005,12.3633656,55.50093012,,,
Lithuania,2006,13.70128004,57.5742768,,,
Lithuania,2007,16.65623966,63.98592726,,,
Lithuania,2008,15.42113449,55.00839087,,,
Lithuania,2009,18.91501684,54.91126504,,,
Lithuania,2010,17.343313,53.91611853,,,
Lithuania,2011,15.80885604,53.03888829,,,
Lithuania,2012,17.59031045,52.19808471,,,
Lithuania,2013,18.23659245,52.91521186,,,
Lithuania,2014,17.91191617,57.89870848,,,
Lithuania,2015,18.05160891,58.65333445,,,
Libya,1962,3.139264679,0.005488741,,,
Libya,1963,0.83389894,0.00231533,,,
Libya,1964,0.539696604,0.002039785,,,
Libya,1965,0.272578146,0.001030874,,,
Libya,1966,0.117212169,0.002308152,,,
Libya,1967,0.109026577,6.75E-5,,,
Libya,1968,0.044783254,0.001040074,,,
Libya,1969,0.026675907,0.00021375,,,
Libya,1970,0.005555176,0.000400532,,,
Libya,1971,0.027130765,7.48E-6,,,
Libya,1972,0.04793946,7.88E-5,,,
Libya,1973,0.006114662,0.000288716,,,
Libya,1974,0.000578781,3.15E-5,,,
Libya,1975,0.000100908,9.8E-7,,,
Libya,1976,0,0,,,
Libya,1977,6.86E-5,0,,,
Libya,1978,0,0.279635337,,,
Libya,1979,,0.431501831,,,
Libya,1980,,0,,,
Libya,1981,,0.371149479,,,
Libya,1983,,1.20252228,,,
Libya,1984,,1.576058997,,,
Libya,1985,,1.464835386,,,
Libya,1986,,1.355870035,,,
Libya,1987,,3.153930504,,,
Libya,1988,0.001746024,6.106563985,,,
Libya,1989,,4.708639875,,,
Libya,1991,0.575099898,3.898979961,,,
Libya,1997,0.26402635,4.869770722,,,
Libya,1998,0.525333045,6.663039035,,,
Libya,2007,0.00186161,3.363855587,,,
Libya,2008,0.002577158,3.238116522,,,
Libya,2009,0.005876319,2.09686579,,,
Libya,2010,0.001942275,2.278255105,,,
Luxembourg,1999,6.884979955,86.2152334,,,
Luxembourg,2000,6.689880407,82.80668406,,,
Luxembourg,2001,6.539843667,84.61847292,,,
Luxembourg,2002,7.009877321,82.86617818,,,
Luxembourg,2003,6.724913876,83.76720892,,,
Luxembourg,2004,6.420600758,83.33526476,,,
Luxembourg,2005,6.888092327,81.73629849,,,
Luxembourg,2006,6.172299505,80.98878732,,,
Luxembourg,2007,6.097864662,81.49772668,,,
Luxembourg,2008,6.636981053,82.94336219,,,
Luxembourg,2009,8.646861644,81.38332391,,,
Luxembourg,2010,8.289305935,79.50821981,,,
Luxembourg,2011,8.147748859,78.8731267,,,
Luxembourg,2012,9.009142102,78.76725984,,,
Luxembourg,2013,9.555019371,79.08638498,,,
Luxembourg,2014,10.86538113,78.35188258,,,
Luxembourg,2015,10.81866639,78.968814,,,
Macedonia,1994,16.02816808,59.69047516,,,
Macedonia,1995,18.36800217,58.23234372,,,
Macedonia,1996,21.17146131,64.8474512,,,
Macedonia,1997,20.11275294,65.36533062,,,
Macedonia,1998,16.07538793,72.16428412,,,
Macedonia,1999,19.11698555,66.43024858,,,
Macedonia,2000,14.95830725,69.41201161,,,
Macedonia,2001,16.36656687,70.0942508,,,
Macedonia,2002,18.27140398,70.51646233,,,
Macedonia,2003,16.830264,71.71452723,,,
Macedonia,2004,15.25830997,76.55269912,,,
Macedonia,2005,16.35235224,71.65054976,,,
Macedonia,2006,16.0890188,69.43270598,,,
Macedonia,2007,13.68566238,76.06679479,,,
Macedonia,2009,18.19288095,50.87070379,,,
Macedonia,2010,16.26657776,68.07281201,,,
Macedonia,2011,14.06386245,70.66233135,,,
Macedonia,2012,14.85620902,71.79595233,,,
Macedonia,2013,15.17550092,75.30497582,,,
Macedonia,2014,12.71538979,79.83541242,,,
Macedonia,2015,11.62801122,82.01438326,,,
Madagascar,1962,81.89616357,4.782926263,,,
Madagascar,1963,76.91512863,4.875983448,,,
Madagascar,1964,77.61123222,4.926636386,,,
Madagascar,1965,79.44490344,5.301384477,,,
Madagascar,1966,79.27407027,6.188406454,,,
Madagascar,1967,77.45703429,7.297317107,,,
Madagascar,1968,81.10470229,6.009126367,,,
Madagascar,1969,76.28335099,9.248155494,,,
Madagascar,1970,78.88282659,7.247994621,,,
Madagascar,1971,78.50051005,8.71276153,,,
Madagascar,1972,80.77628863,5.343689875,,,
Madagascar,1973,75.99408447,8.588766554,,,
Madagascar,1974,69.2369915,9.228617425,,,
Madagascar,1975,75.36507956,4.083257095,,,
Madagascar,1976,73.87449815,7.90009351,,,
Madagascar,1977,81.22980684,6.848654495,,,
Madagascar,1978,83.07190983,6.798100749,,,
Madagascar,1979,80.38267171,7.362017098,,,
Madagascar,1980,79.88529331,6.298113586,,,
Madagascar,1981,74.89256003,7.580953168,,,
Madagascar,1982,76.36441176,7.240011405,,,
Madagascar,1983,79.47677587,7.549110832,,,
Madagascar,1984,82.89451638,9.430605993,,,
Madagascar,1985,79.22499644,10.27903187,,,
Madagascar,1990,72.80193448,14.44090546,,,
Madagascar,1991,66.12314488,19.50998919,,,
Madagascar,1992,68.02690233,16.16952352,,,
Madagascar,1993,66.29393202,18.58996806,,,
Madagascar,1994,78.12111712,12.79940603,,,
Madagascar,1995,69.130014,14.40993684,,,
Madagascar,1996,57.53291576,15.1264486,,,
Madagascar,1997,54.38070617,27.85426685,,,
Madagascar,1998,42.07997749,36.1598932,,,
Madagascar,1999,35.93546802,49.76872215,,,
Madagascar,2000,38.27223104,52.22618807,,,
Madagascar,2001,47.90635704,44.40999016,,,
Madagascar,2002,61.42967615,27.30212968,,,
Madagascar,2003,53.26616882,30.99580336,,,
Madagascar,2004,37.28473598,46.66352741,,,
Madagascar,2005,31.97541534,47.09283293,,,
Madagascar,2006,34.66680129,41.15751981,,,
Madagascar,2007,31.46588009,56.77863307,,,
Madagascar,2008,21.04111116,66.64791889,,,
Madagascar,2009,28.84479496,57.20202067,,,
Madagascar,2010,26.68544095,48.22585238,,,
Madagascar,2011,33.20661178,45.92085952,,,
Madagascar,2012,32.84732128,38.01070001,,,
Madagascar,2013,25.67211882,35.44549057,,,
Madagascar,2014,25.06945959,31.73027993,,,
Macao,1973,6.899355963,92.81492498,,,
Macao,1974,5.739011506,93.64985843,,,
Macao,1975,5.888574742,92.92371287,,,
Macao,1976,4.452321232,94.78459845,,,
Macao,1977,4.65265398,94.57896045,,,
Macao,1978,4.88064106,94.2757741,,,
Macao,1979,3.807657252,95.57518819,,,
Macao,1980,2.375328289,96.61738409,,,
Macao,1981,2.002093939,96.46684896,,,
Macao,1982,2.356503403,95.88134152,,,
Macao,1983,1.974481277,96.79160416,,,
Macao,1984,1.646051086,97.2715746,,,
Macao,1985,1.760354617,97.16702847,,,
Macao,1986,1.502310605,97.70675256,,,
Macao,1987,1.351489127,97.97508919,,,
Macao,1988,1.135844034,98.24708986,,,
Macao,1989,1.050965583,97.84313707,,,
Macao,1990,0.95452492,98.20334427,,,
Macao,1991,1.302413262,97.71992286,,,
Macao,1992,1.85242409,96.69501374,,,
Macao,1993,4.044376869,93.71936233,,,
Macao,1994,3.712258674,93.90556418,,,
Macao,1995,1.706566434,95.80268344,,,
Macao,1996,1.66055643,95.47976347,,,
Macao,1997,1.533424126,96.76887879,,,
Macao,1998,1.055486642,98.91922537,,,
Macao,1999,0.807109161,99.14721425,,,
Macao,2000,0.91667505,99.0522248,,,
Macao,2001,1.072839543,98.89102979,,,
Macao,2002,1.128479493,98.84760372,,,
Macao,2003,1.095250928,98.57915041,,,
Macao,2004,1.193632457,97.65861289,,,
Macao,2005,1.582662178,96.34033589,,,
Macao,2006,1.611850113,95.72062581,,,
Macao,2007,1.786301997,94.99148703,,,
Macao,2008,2.787693176,93.41139931,,,
Macao,2009,9.343131718,82.18537194,,,
Macao,2010,0.213086022,43.28197799,,,
Macao,2011,0.235093819,23.02356881,,,
Macao,2012,3.354652808,24.06022757,,,
Macao,2014,27.20101459,9.234331124,,,
Malaysia,1964,9.418381391,5.184449895,,,
Malaysia,1965,10.76531641,5.22545859,,,
Malaysia,1966,10.57992033,5.287424916,,,
Malaysia,1967,10.8726145,3.852920965,,,
Malaysia,1968,10.52632213,5.784956242,,,
Malaysia,1969,8.965345797,5.778013441,,,
Malaysia,1970,12.63583704,6.546652463,,,
Malaysia,1971,15.6418013,7.529796048,,,
Malaysia,1972,16.74816715,10.17606295,,,
Malaysia,1973,14.23354636,11.39881006,,,
Malaysia,1974,18.83923636,12.92807009,,,
Malaysia,1975,23.21339293,17.271125,,,
Malaysia,1976,16.53421668,15.08138289,,,
Malaysia,1977,19.19466134,15.01138478,,,
Malaysia,1978,17.8018815,18.62155875,,,
Malaysia,1979,17.15529494,17.47572814,,,
Malaysia,1980,15.04649355,18.75424926,,,
Malaysia,1981,16.86854856,19.59382272,,,
Malaysia,1982,15.94333698,22.84542598,,,
Malaysia,1983,15.7302454,24.7219038,,,
Malaysia,1984,19.21281183,26.53385995,,,
Malaysia,1985,17.44962414,27.17054329,,,
Malaysia,1986,15.83090151,37.04778169,,,
Malaysia,1987,14.90946632,39.26469121,,,
Malaysia,1988,15.78371552,43.56728593,,,
Malaysia,1989,13.91270347,48.66678199,,,
Malaysia,1990,11.65711806,53.77529068,,,
Malaysia,1991,10.67700306,60.59981066,,,
Malaysia,1992,10.48984651,64.40933145,,,
Malaysia,1993,9.435475806,69.65362127,,,
Malaysia,1994,9.881892762,73.63919887,,,
Malaysia,1995,9.502733152,74.70802116,,,
Malaysia,1996,8.707050658,75.73682303,,,
Malaysia,1997,8.657174825,76.59484594,,,
