Entity,Year,UDel_temp_popweight,UDel_max,UDel_min,UDel_var,UDel_mean,UDel_mean_2,UDel_prcp_max,UDel_prcp_min,UDel_prcp_var,UDel_prcp_mean,UDel_prcp_mean_2,UDel_precip_popweight
Greenland,2002,-2.9500000000,5.0566049600,-14.0133199800,43.9605321700,-2.9879351820,8.9277566510,8.8615070490,1.7878441810,4.1067238910,4.7545287600,22.6055437300,488.2000000000
Greenland,2003,-1.9800000000,6.7370241910,-10.6624314700,39.8881927100,-1.9451615730,3.7836535460,12.1554557000,2.4679843130,8.1305063070,5.6253775110,31.6448721400,587.5500000000
Greenland,2004,-2.9400000000,5.9303020220,-11.2935584900,38.2662904600,-2.8638328560,8.2015386290,11.3778036600,1.6698047840,8.3930753510,5.8041459100,33.6881097400,600.6600000000
Greenland,2005,-2.0800000000,7.5636380340,-10.6117904400,33.9244348600,-1.6876158180,2.8480471500,16.6514256800,3.5037755680,14.6070561200,8.0447079240,64.7173255800,723.5600000000
Greenland,2006,-3.0300000000,5.8929701970,-11.4167971000,39.4568480300,-2.7026777260,7.3044668910,9.6828338960,1.3995926930,5.8629940410,4.5704230290,20.8887666600,481.4000000000
Greenland,2007,-2.7700000000,5.6923866110,-10.0489590500,36.0940256000,-2.6358566740,6.9477404040,11.4140645700,0.8885275290,11.1894012800,5.5457491620,30.7553337700,600.0900000000
Greenland,2008,-3.4800000000,6.5708586690,-13.6947004000,52.6253136200,-3.4468425660,11.8807236800,15.0903374500,0.8404495840,14.0023346900,5.7505712110,33.0690692500,567.6300000000
Greenland,2009,-2.9300000000,6.3894502070,-11.0791823500,36.7486770300,-2.8612919050,8.1869913660,6.0370981830,1.3707479000,1.6820372750,3.6681482800,13.4553118000,404.6900000000
Guinea-Bissau,1961,26.5800000000,29.5297898700,24.0374524800,2.4878239330,26.4680731500,700.5588965000,50.8231789800,0.0013073980,360.0714358000,14.1707481600,200.8101033000,1697.3000000000
Guinea-Bissau,1962,26.5900000000,28.8989906800,23.9352237400,2.4476799140,26.5132146600,702.9505518000,58.6785391500,0.0091368320,389.0995977000,15.3187707100,234.6647360000,1834.7200000000
Guinea-Bissau,1963,26.9100000000,28.5822148900,23.9895984000,1.7915848940,26.7881418300,717.6045429000,62.4397168100,0.0083063530,402.6206816000,14.0256221400,196.7180765000,1679.7900000000
Guinea-Bissau,1964,26.5900000000,29.1555711600,24.5293367700,1.9713321200,26.5192895500,703.2727180000,48.6189625700,0.0235982170,351.8057993000,14.6367464600,214.2343469000,1752.9200000000
Guinea-Bissau,1965,26.3800000000,29.0903622100,23.0242437200,3.0741910700,26.3442557500,694.0198110000,66.3013358000,0.0052624530,534.6922727000,16.6881146000,278.4931689000,1998.5500000000
Guinea-Bissau,1966,26.7000000000,28.4450787200,23.8742530900,1.8984117250,26.5432489300,704.5440638000,40.4007891400,0.0014094210,260.8706949000,13.2624411900,175.8923463000,1588.3100000000
Guinea-Bissau,1967,26.1600000000,28.2135600100,23.2328795000,2.0870661690,26.0440324500,678.2916262000,60.1128735100,0.0004698070,476.4725199000,16.0572839200,257.8363667000,1923.7000000000
Guinea-Bissau,1968,26.2900000000,27.5973107300,23.0868646700,1.4459232470,26.1737868900,685.0671203000,36.9320272200,0.0000000000,201.1333702000,10.7026292400,114.5462727000,1281.0200000000
Guinea-Bissau,1969,27.1900000000,29.9717660800,24.4587666800,2.7567807320,27.1381691000,736.4802221000,56.3163670300,0.0019061220,474.9997775000,16.2845944800,265.1880174000,1949.3600000000
Guinea-Bissau,1970,26.8400000000,29.0479679300,24.6109707700,1.9944373870,26.7898129800,717.6940796000,61.4607430400,0.0000000000,380.9980980000,13.4125314100,179.8959988000,1605.7100000000
Guinea-Bissau,1971,26.2100000000,28.3612171800,24.2655125300,1.7323561560,26.1713280900,684.9384138000,51.5570794200,0.0000000000,313.5619230000,12.3991304900,153.7384369000,1484.6700000000
Guinea-Bissau,1972,26.6100000000,27.9358957000,24.1317146300,1.4611357090,26.5031192000,702.4153274000,37.5564506900,0.0004698070,164.8566151000,9.7808074200,95.6641937900,1170.6300000000
Guinea-Bissau,1973,26.8500000000,28.7161455900,23.7468108200,2.1437901290,26.7344935100,714.7331434000,53.0906040300,0.0000000000,275.3798696000,11.7008345000,136.9095281000,1406.4000000000
Guinea-Bissau,1974,26.2400000000,27.9841532100,23.5894986700,2.1625503560,26.1591690500,684.3021255000,50.3630572000,0.0000000000,337.7135434000,12.2819011800,150.8450966000,1470.5000000000
Guinea-Bissau,1975,26.2200000000,28.6949178000,24.0785115700,2.0159182660,26.1329000100,682.9284627000,55.5340981100,0.0000000000,489.5298011000,14.9688773000,224.0672877000,1816.6000000000
Guinea-Bissau,1976,26.1600000000,28.1918746400,23.4839970500,1.9176587020,26.0878634500,680.5766193000,59.7425833200,0.0013073980,376.7821628000,15.2453428500,232.4204785000,1823.9100000000
Guinea-Bissau,1977,26.7500000000,28.7278701600,24.6159445100,1.4052829980,26.7472032800,715.4128834000,30.0927607400,0.0011927540,156.3975184000,9.3461413270,87.3503577000,1118.5800000000
Guinea-Bissau,1978,26.4700000000,28.8647207400,24.0756668300,1.6219896360,26.4906703900,701.7556176000,57.8633189000,0.0000000000,344.8292008000,13.7309123100,188.5379528000,1660.9500000000
Guinea-Bissau,1979,26.8200000000,28.8706774100,24.8529602800,1.3983401360,26.8429623900,720.5446297000,31.2650629700,0.0000000000,139.2379443000,10.1473612200,102.9689396000,1225.3800000000
Guinea-Bissau,1980,26.9300000000,28.7398819900,24.1150415800,1.9719034440,26.9149728800,724.4157653000,37.1690681100,0.0024852090,188.8485582000,9.6149853610,92.4479434900,1147.1900000000
Guinea-Bissau,1981,26.4600000000,28.7258280500,23.3671585000,2.5998189730,26.6108352000,708.1365502000,43.8325262300,0.0019610980,292.0355793000,13.1708057100,173.4701229000,1576.0500000000
Guinea-Bissau,1982,26.4400000000,29.3967295700,23.6468365300,2.8871436350,26.5402867800,704.3868222000,45.9281305200,0.0029390800,223.3625553000,10.9844956300,120.6591443000,1315.9300000000
Guinea-Bissau,1983,27.1400000000,29.8079161200,24.7404580700,2.3435129590,27.2132486300,740.5609008000,38.8179207100,0.0026147970,169.9640990000,9.9123123610,98.2539363500,1187.2100000000
Guinea-Bissau,1984,26.7700000000,28.7688117500,23.9171080300,1.9952515200,26.6488304000,710.1601619000,34.3043988800,0.0013073980,151.6146762000,10.0592131600,101.1877693000,1211.3900000000
Guinea-Bissau,1985,26.7200000000,28.6712859500,24.0703653500,1.7568051710,26.6764631800,711.6336878000,40.3720905100,0.0013073980,233.3427204000,10.4664415500,109.5463987000,1253.9700000000
Guinea-Bissau,1986,26.2600000000,28.8119867600,23.4793023700,2.6896459400,26.5956321000,707.3276466000,40.4932075300,0.0000000000,211.6863498000,11.0959765600,123.1206958000,1334.6100000000
Guinea-Bissau,1987,26.7200000000,29.2915122400,23.9378782800,2.5859198710,26.9184171500,724.6011819000,44.7940616800,0.0050443370,245.9936283000,11.6483737100,135.6846100000,1400.5100000000
Guinea-Bissau,1988,26.7500000000,29.3384302600,24.0693704400,2.7644781080,26.8358790800,720.1644062000,59.7637478600,0.0013073980,393.1708006000,13.5300175800,183.0613757000,1624.5600000000
Guinea-Bissau,1989,26.2100000000,28.3064850000,24.2195847700,1.4886195840,26.5102707200,702.7944537000,39.2086331700,0.0013073980,249.3867996000,12.3320628500,152.0797741000,1495.0600000000
Guinea-Bissau,1990,26.7000000000,28.3714583400,24.4844579700,1.5679222320,26.7569443900,715.9340729000,52.0411887500,0.0000000000,263.2143047000,10.6305701000,113.0090206000,1281.9100000000
Guinea-Bissau,1991,26.5600000000,28.8071983300,25.2415747400,1.3866865030,27.0991492300,734.3638888000,44.7266486600,0.0001597960,278.5614467000,12.1360956500,147.2848176000,1463.9900000000
Guinea-Bissau,1992,26.5100000000,29.2805452300,24.5046163700,1.9684170170,26.9562552200,726.6396955000,48.2997671700,0.0000000000,295.5325111000,12.4924552400,156.0614378000,1499.1400000000
Guinea-Bissau,1993,26.6700000000,29.8029857900,24.5827083500,2.5511122560,27.1339255900,736.2499177000,45.2854539300,0.0138294380,287.9843508000,12.1569506200,147.7914484000,1460.9900000000
Guinea-Bissau,1994,26.5100000000,29.3189957400,23.6693008900,2.5898297590,26.9643220400,727.0746629000,48.4598418100,0.0018464530,332.8889490000,14.3483455800,205.8750210000,1726.9300000000
Guinea-Bissau,1995,26.8200000000,29.2874756800,24.6561288400,2.2161551080,27.3377174200,747.3507936000,46.4100936400,0.0067021210,256.9037731000,11.6537804700,135.8105993000,1407.6600000000
Guinea-Bissau,1996,27.1700000000,29.6388818000,25.1220993000,1.6213662320,27.3281900200,746.8299697000,42.0488930300,0.0018792270,270.6599180000,12.4642077300,155.3564743000,1573.3900000000
Guinea-Bissau,1997,27.2000000000,28.9275104400,24.4818949100,1.3775551350,27.1436166300,736.7759238000,39.0590456800,0.0050535130,202.4706399000,11.4169289500,130.3462667000,1368.2000000000
Guinea-Bissau,1998,27.6700000000,30.3470311500,25.4357112400,2.8025112140,27.8988488600,778.3457680000,46.0469554500,0.0004698070,294.0912339000,12.2899039600,151.0417394000,1484.9800000000
Guinea-Bissau,1999,26.9900000000,28.7116087100,25.2193816600,1.4420953020,26.9818135200,728.0182607000,45.2828086900,0.0000000000,341.9304781000,14.2246280600,202.3400433000,1701.9900000000
Guinea-Bissau,2000,27.2700000000,28.9294073700,25.8519259300,1.1419767380,27.0898421800,733.8595496000,52.5442745900,0.0014094210,294.0681204000,12.9562151600,167.8635112000,1555.0500000000
Guinea-Bissau,2001,27.4900000000,29.0728362900,26.4379765100,0.9367449030,27.6435857300,764.1678322000,45.8203737900,0.0000000000,296.6072846000,13.2162790600,174.6700322000,1581.9900000000
Guinea-Bissau,2002,27.3900000000,29.0504669400,25.8400049700,1.0050670360,27.5404972900,758.4789907000,35.5278264300,0.0000000000,183.8462203000,10.3084148700,106.2634172000,1256.0900000000
Guinea-Bissau,2003,27.3500000000,29.3775609900,25.6571566100,1.7269415940,27.3440710300,747.6982204000,44.1630992700,0.0000000000,256.1665716000,12.1004244500,146.4202718000,1432.5600000000
Guinea-Bissau,2004,27.4400000000,29.1450951300,25.5323274300,1.2213547140,27.4901204400,755.7067220000,37.0790325100,0.0000000000,186.9740301000,10.5914567200,112.1789555000,1261.1600000000
Guinea-Bissau,2005,27.7500000000,29.9807725700,25.6168745100,1.8041315230,27.9213137300,779.5997605000,45.0633099100,0.0051764420,305.6590833000,13.8707488300,192.3976730000,1655.7200000000
Guinea-Bissau,2006,27.0000000000,29.0024677500,24.2444245800,2.4113450760,27.1563957000,737.4698272000,46.7285214400,0.0000000000,275.6840832000,12.7145308100,161.6592937000,1525.9100000000
Guinea-Bissau,2007,27.7500000000,29.8490054700,24.8254798800,2.5518450690,27.6712520600,765.6981908000,46.0199842800,0.0009396140,286.2565135000,12.6382542100,159.7254694000,1838.1600000000
Guinea-Bissau,2008,27.3300000000,29.5120440600,25.3671079600,1.6519423770,27.3511019600,748.0827785000,57.6705260300,0.0000000000,436.4600928000,15.5948328400,243.1988114000,1859.6000000000
Guinea-Bissau,2009,27.2900000000,29.3506550600,24.3095846900,2.5411602370,27.2740867100,743.8758057000,54.5916714400,0.0000000000,351.0277962000,13.6455060300,186.1998349000,1623.6500000000
Guinea-Bissau,2010,27.7100000000,30.2025316900,25.7487582200,2.3735729020,27.6692577200,765.5878225000,61.3512396500,0.0000000000,431.7553049000,15.2299757800,231.9521621000,1894.0400000000
Guinea-Bissau,2011,,30.0542594900,24.7309954600,2.2715844350,27.3131003500,746.0054510000,53.4722077300,0.0081618000,312.7112283000,12.6145306100,159.1263826000,
Guinea-Bissau,2012,,29.4165250300,24.9113156300,2.1836118100,27.3359375200,747.2534799000,52.7394228700,0.0000000000,375.4101361000,14.0708349300,197.9883956000,
Guinea-Bissau,2013,,29.5871641700,25.1344105900,1.7445447770,27.5358566000,758.2233988000,46.2240490000,0.0000000000,239.8256887000,10.8654991900,118.0590726000,
Haiti,1999,24.9600000000,27.1806331000,22.5057175600,2.1571568030,24.9561884600,622.8113424000,18.3231818800,2.2021399210,21.9075648300,9.0988021520,82.7882005900,1155.4700000000
Haiti,2000,24.8500000000,26.4984940800,22.3927298400,1.3638237790,24.6813739600,609.1702206000,17.6596662200,2.8421998320,34.2256482100,9.3901982350,88.1758229000,1114.3200000000
Haiti,2001,25.0800000000,26.7395174700,22.8833105200,1.5176748240,24.9592023700,622.9617830000,21.2443215600,1.8369256890,28.3954094300,8.4976001410,72.2092081600,1056.8900000000
Haiti,2002,25.9800000000,28.0308034100,24.4239774100,1.3349491360,25.8762098600,669.5782366000,20.6852302000,1.4859180000,35.7156922900,8.1147631340,65.8493807200,1010.7100000000
Haiti,2003,25.1300000000,26.0074510700,23.7440388000,0.7226931030,24.9780524000,623.9031015000,17.4857047300,2.4577339020,26.3193390200,10.2317675800,104.6890677000,1226.3800000000
Haiti,2004,24.8700000000,26.9705418400,23.0914612800,1.6614736440,24.7586778700,612.9921299000,22.5812039800,3.0247997960,47.8845664800,10.5007404700,110.2655505000,1227.6500000000
Haiti,2005,25.6100000000,27.7277753700,10.3731285900,33.6235237800,22.3594662800,499.9457321000,25.6268353700,2.3198759560,84.9067975300,13.7269066100,188.4279650000,1519.0300000000
Haiti,2006,25.3100000000,26.1419012100,24.2799497800,0.3482717790,25.2180912500,635.9521264000,22.9115345400,2.9898874180,35.7898431300,10.3995270500,108.1501628000,1229.8800000000
Haiti,2007,24.9500000000,26.5172495000,23.2933932700,1.0614774920,24.8717705900,618.6049725000,38.3334462200,2.8744147370,94.0853699400,13.8918436000,192.9833187000,1641.8500000000
Haiti,2008,24.6800000000,26.6574828800,22.7043656600,1.5112166540,24.5792795400,604.1409829000,36.9524906700,2.2225790920,112.9893041000,11.8522129300,140.4749512000,1304.0900000000
Haiti,2009,25.6400000000,28.0018597900,22.7597104800,3.9616351130,25.5491864700,652.7609291000,20.4438138400,4.0870546580,17.3828156300,9.6416241770,92.9609167700,1211.4200000000
Haiti,2010,25.7700000000,28.0880100600,23.0561760300,3.0256800420,25.8492651100,668.1845066000,20.3204843700,2.8559020970,42.4253844300,13.0142575900,169.3709006000,1511.3700000000
Haiti,2011,,27.0470514700,23.9835229600,1.0591868570,25.7029477400,660.6415227000,24.5057638600,1.8694468820,68.8740983400,12.9420131500,167.4957043000,
Haiti,2012,,26.7747047200,23.8980703000,0.7458784510,25.2661574400,638.3787116000,32.5978238800,2.8919353060,75.3286300200,13.5042999200,182.3661162000,
Haiti,2013,,27.2615191100,24.3077447500,1.0333049070,25.6774831100,659.3331388000,12.5956076000,1.8821923200,14.6140203300,7.0948734510,50.3372292900,
Guyana,1961,26.4600000000,27.5211847400,25.5566796700,0.3731088940,26.4654344300,700.4192196000,35.3628376900,1.3276644240,95.2601374000,14.1976376100,201.5729136000,1660.2900000000
Guyana,1962,26.3400000000,27.5145762000,25.4573860400,0.3635771270,26.4308373200,698.5891615000,34.9147038500,6.2304378910,94.1035207000,15.7345749800,247.5768499000,1846.5600000000
Guyana,1963,26.3700000000,27.7108850100,25.5194431800,0.5287058890,26.4655625700,700.4260021000,41.8051690700,3.2461030710,141.5715409000,18.3475949900,336.6342418000,2152.4200000000
Guyana,1964,26.5000000000,27.2546749900,25.7911101000,0.2001168700,26.5955527500,707.3234262000,37.7541964200,3.6759994180,146.7505785000,15.5144109500,240.6969472000,1822.1400000000
Guyana,1965,26.3800000000,27.9123576700,25.4049913200,0.5330685860,26.4714946400,700.7400285000,41.0318656800,4.8992679820,119.3562212000,14.6143195300,213.5783353000,1709.9900000000
Guyana,1966,26.5800000000,27.5654229500,26.0986505000,0.1922855150,26.6699920400,711.2884754000,37.5362508800,5.0546284420,114.6608982000,17.5399819700,307.6509674000,2059.6300000000
Guyana,1967,26.0900000000,27.0940307000,25.6216123700,0.2494871470,26.1308884700,682.8233322000,46.0861118900,5.4669843670,151.2727539000,20.8668836600,435.4268336000,2415.6400000000
Guyana,1968,26.0900000000,27.4457337100,25.2931944700,0.5123417060,26.1175214000,682.1249242000,38.2616273400,8.4701282490,65.8584397500,19.6486703400,386.0702461000,2283.0400000000
Guyana,1969,26.6900000000,27.5707779400,25.6301881800,0.3925288990,26.7032913800,713.0657705000,36.8159964300,6.0159253000,90.8250627100,17.8994552700,320.3904990000,2092.4600000000
Guyana,1970,26.2300000000,27.3194248100,25.7240695800,0.1764084800,26.2261985100,687.8134885000,34.7392052100,9.0005584370,87.3138514200,21.8915627500,479.2405194000,2564.6100000000
Guyana,1971,26.3600000000,27.9540491200,26.1922004700,0.3389162080,26.7740862100,716.8516926000,38.4440245900,8.9169948440,102.2453545000,21.2604114600,452.0050956000,2430.4500000000
Guyana,1972,26.7800000000,29.1934546000,26.0476997000,0.9580043510,27.3003065700,745.3067388000,38.6589627900,7.9248310290,90.9616600900,19.8091480300,392.4023456000,2238.5600000000
Guyana,1973,26.8800000000,27.9206178500,25.7670518000,0.2903250300,27.0455844500,731.4636384000,47.0311494900,4.0710838200,151.3487885000,20.0108248800,400.4331122000,2259.5200000000
Guyana,1974,26.7000000000,27.7982080900,25.6054339600,0.4399305300,26.7077406100,713.3034086000,31.2625786200,10.8889664700,55.3740042400,18.2420032900,332.7706839000,2017.6500000000
Guyana,1975,26.6300000000,28.2179709900,25.8325623300,0.5535493170,26.7017559300,712.9837696000,32.7349829600,6.6482161730,96.8301284400,19.3743901300,375.3669931000,2155.8700000000
Guyana,1976,26.6500000000,29.5760178000,25.2875324200,1.8161607270,26.8379403800,720.2750439000,37.4869265600,2.4595323710,134.0161035000,21.6559492600,468.9801382000,2418.3000000000
Guyana,1977,27.1200000000,28.4573995800,26.3466917300,0.4781109550,27.1674599300,738.0708793000,30.1856521400,7.5015193480,70.1089229500,15.6843368000,245.9984209000,1748.1300000000
Guyana,1978,27.2500000000,28.1265316000,26.1028917100,0.4626725100,27.1483608400,737.0334962000,33.9103522400,5.3173980520,102.0086471000,16.6377100600,276.8133960000,1847.6200000000
Guyana,1979,27.2100000000,28.2202521600,26.2467305400,0.4445148510,27.3013335100,745.3628113000,39.5560571000,4.1085488800,112.0711556000,20.4238976800,417.1355965000,2265.0700000000
Guyana,1980,27.3400000000,28.6154790900,26.1980562500,0.4810847780,27.4701902500,754.6113526000,30.0893309600,2.8844961170,82.7174783300,17.9321329700,321.5613927000,1952.3600000000
Guyana,1981,26.4000000000,27.6057331600,25.2399053000,0.4831808120,26.2431141700,688.7010413000,34.6541659100,4.7079948560,112.6087646000,20.3202872000,412.9140720000,2398.3100000000
Guyana,1982,26.4000000000,27.4361527400,25.3017951300,0.4361798060,26.1812946100,685.4601872000,25.3079000400,6.0546948110,48.5569497000,16.5911070000,275.2648315000,1962.2200000000
Guyana,1983,26.6600000000,27.2316991200,25.5422044100,0.3481203290,26.2900276500,691.1655536000,33.5557715300,5.7802066100,95.1731593200,16.7756581600,281.4227067000,2003.1100000000
Guyana,1984,25.7100000000,26.1412552000,25.1087367300,0.1552828350,25.6799384900,659.4592410000,33.7675316800,6.2167738770,88.3350068600,20.2404825500,409.6771339000,2480.6100000000
Guyana,1985,25.7800000000,26.8010524700,24.9643410400,0.3529391800,25.7180116500,661.4161234000,32.4429221100,6.1207601240,63.4237096700,17.2155521800,296.3752370000,2094.4200000000
Guyana,1986,26.0300000000,27.1465888100,25.1392099600,0.3873003610,25.9840664600,675.1717097000,37.8470542600,4.9853749440,90.1353181900,17.6281659400,310.7522343000,2106.0800000000
Guyana,1987,26.9400000000,27.8564190300,25.6254303100,0.4688085240,26.8127957700,718.9260172000,39.4405797200,8.5639841780,96.6025715600,17.6315442600,310.8713531000,2118.9600000000
Guyana,1988,26.4300000000,27.5943149800,25.5211762800,0.4762521580,26.3197338900,692.7283919000,33.7917017400,4.8275493110,109.8083494000,18.1597458600,329.7763696000,2017.8500000000
Guyana,1989,25.9900000000,27.3583741000,25.0735652200,0.4707864740,26.0669360200,679.4851536000,29.2020765600,4.8929681210,56.8333986600,16.5930147600,275.3281387000,1945.0400000000
Guyana,1990,26.3200000000,27.5992417100,25.2033780800,0.5902392560,26.3349634400,693.5302993000,37.4278163200,7.1062799950,99.8434688600,22.3651221600,500.1986893000,2510.3100000000
Guyana,1991,26.3600000000,26.9118836300,25.5280606300,0.1342703890,26.2754643000,690.4000240000,41.3931115000,8.0913250600,94.2826538900,18.6717280700,348.6334291000,2203.4600000000
Guyana,1992,26.4700000000,27.3713926400,25.4853296700,0.3827176270,26.5052585100,702.5287286000,26.3889445400,4.8714839680,56.7946662500,14.3108151600,204.7994306000,1698.1200000000
Guyana,1993,26.1400000000,26.8225777400,25.1899339800,0.3139883170,26.2331544400,688.1783920000,41.5935699900,3.1246556090,115.2310871000,20.1553492500,406.2381034000,2464.3700000000
Guyana,1994,26.1600000000,28.0039020600,25.4147376600,0.9067095920,26.6296024700,709.1357279000,31.1666983500,7.7673731740,47.7014356300,17.1999559600,295.8384850000,2113.3700000000
Guyana,1995,26.8100000000,28.4859130600,26.0635041300,0.6755074820,27.1991356400,739.7929797000,46.0155857900,5.7816170610,125.8351352000,17.4838486800,305.6849646000,2105.2900000000
Guyana,1996,26.6000000000,27.6258597400,26.1845144100,0.2397823680,26.6911480200,712.4173829000,51.6369395500,6.0057497240,203.8086995000,20.3630713400,414.6546745000,2477.7000000000
Guyana,1997,26.7100000000,28.3594615100,25.4876662400,0.8643193760,26.7581466800,715.9984135000,31.6425241900,3.6737028370,71.3027465100,17.2037235600,295.9681044000,2108.5000000000
Guyana,1998,27.1100000000,28.0070828800,26.1458570200,0.2418191170,27.1344138000,736.2764123000,39.0991602400,4.9537920920,115.4635257000,17.8869964300,319.9446412000,2176.8100000000
Guyana,1999,26.5700000000,27.4800598400,25.7648644200,0.2712926020,26.5551213500,705.1744701000,27.5196694900,10.7926775100,42.9087275700,19.6953890300,387.9083492000,2365.8100000000
Guyana,2000,26.5400000000,27.7457623800,25.6661260100,0.4382939030,26.5388379500,704.3099199000,46.5103699000,5.3683094330,187.1754735000,22.9099428200,524.8654799000,2766.0100000000
Guyana,2001,26.6600000000,27.8396606900,25.5228679800,0.6554051100,26.8280576600,719.7446778000,33.8072123100,3.4100268280,72.3872014700,14.1245347900,199.5024830000,1711.4800000000
Guyana,2002,26.6400000000,28.2266686700,26.0419362600,0.5064175900,26.8251499500,719.5886698000,41.8625087000,5.3915153510,164.3446095000,20.7791404900,431.7726793000,2501.6100000000
Guyana,2003,27.0200000000,28.2355084900,26.2012740900,0.3960543910,27.1533451900,737.3041551000,39.0287122200,4.7790375180,174.9484120000,18.5013168300,342.2987243000,2240.6400000000
Guyana,2004,26.8900000000,27.9548420300,25.7793508200,0.5591447070,26.9117917700,724.2445361000,47.9334948600,7.1557362490,126.3228140000,20.3158063500,412.7319877000,2430.6600000000
Guyana,2005,27.1300000000,28.5318914700,26.3725320400,0.4084232560,27.2885460700,744.6647465000,65.0849821500,4.4264429550,275.1153027000,22.8000657000,519.8429961000,2729.4400000000
Guyana,2006,26.8100000000,28.3325746600,25.7857814200,0.5084265820,27.0581393600,732.1429054000,44.0378107200,6.3632140990,150.9028010000,20.5021867600,420.3396621000,2416.3900000000
Guyana,2007,26.7300000000,27.5645176900,26.2008925500,0.1937390570,26.9264423800,725.0332990000,43.3399262400,4.7574131500,175.7589392000,21.5897410700,466.1169196000,2521.9000000000
Guyana,2008,26.6100000000,27.8068602200,25.5454213300,0.5648855120,26.6127948100,708.2408476000,41.9396913600,13.3077739900,108.5706430000,23.9154771600,571.9500476000,2923.3300000000
Guyana,2009,27.1000000000,28.3269566000,25.8736242800,0.4999441710,26.9876750800,728.3346065000,33.7491868800,5.9895152410,76.9491949500,14.6691798800,215.1848382000,1812.7300000000
Guyana,2010,27.0900000000,27.9499173700,26.3162129400,0.2507599790,27.0380660400,731.0570153000,34.9652697300,4.2501897730,80.1025425600,17.1964080600,295.7164501000,2074.7100000000
Guyana,2011,,27.4938091500,25.6593343500,0.3971087750,26.6553393700,710.5071171000,38.2450836500,4.6437792390,96.0410629200,18.3231632000,335.7383097000,
Guyana,2012,,28.0771090900,25.4703576500,0.6331387860,26.5713454500,706.0363988000,36.8815979300,4.6596793490,77.5449697300,18.9115389500,357.6463055000,
Guyana,2013,,27.3313963600,25.7762034700,0.1785277280,26.6149977300,708.3581044000,36.5706892500,4.0770845670,88.6222004000,17.9296755400,321.4732650000,
Hungary,1961,11.1300000000,20.4227017200,-1.7579577470,67.7323202800,11.0532494700,122.1743238000,7.8816709340,0.5854169150,4.8926656920,3.4934448430,12.2041568700,415.4400000000
Hungary,1962,9.8100000000,22.0562251800,-2.8545125210,73.5010006700,9.7180096380,94.4397113200,12.6620591900,1.2901857970,9.5340974080,4.1301134620,17.0578372100,502.2100000000
Hungary,1963,9.7200000000,22.8173447600,-6.8117022150,113.6236173000,9.6633161010,93.3796780600,8.9191848890,2.6239244860,4.2516975880,5.0243652880,25.2442465400,607.2800000000
Hungary,1964,9.6900000000,21.9805416500,-7.9381340680,93.6322640300,9.6427964980,92.9835243000,10.4973039300,0.1306699410,7.5979986960,5.0384060310,25.3855353300,614.6000000000
Hungary,1965,9.3800000000,20.1339720200,-3.2818791940,66.5057539900,9.3501797920,87.4258621400,12.3187374100,0.4585596600,13.6764295600,6.3342642950,40.1229041600,760.9900000000
Hungary,1966,10.9200000000,19.9978918900,-4.0830734880,64.0164468000,10.8595621500,117.9300900000,10.2574810500,2.5928098330,5.5153405240,5.8284507610,33.9708382700,702.0300000000
Hungary,1967,10.7500000000,22.7862869400,-3.0615314320,78.1755976100,10.7081092700,114.6636041000,6.5767690010,1.7298954030,2.5793166500,4.0873523320,16.7064490800,495.9800000000
Hungary,1968,10.6700000000,20.8058943000,-2.8231313670,71.4815421200,10.6154127500,112.6869879000,8.1826111020,1.3780614020,5.0566584960,4.0288144790,16.2313461100,488.4400000000
Hungary,1969,9.9400000000,20.9435866900,-3.5558239540,79.7632864500,9.9329125740,98.6627522100,10.5287044900,1.6319257400,10.0951711800,5.0993385760,26.0032539200,622.8300000000
Hungary,1970,9.7600000000,20.3490576200,-1.4791919600,64.6890313100,9.8170684620,96.3748331800,8.6569381190,2.3228754740,3.6992893780,5.3138880500,28.2374062100,647.0600000000
Hungary,1971,10.1300000000,21.6186986600,-1.6179684210,67.7499414500,10.2386244000,104.8294295000,6.4479545290,1.1476529610,3.0097003120,3.5421397030,12.5467536700,426.7100000000
Hungary,1972,10.2700000000,21.8152289600,-1.4647819750,60.3363305400,10.3950793500,108.0576747000,9.3229123990,0.1199557720,9.0799907950,4.8428734600,23.4534233500,585.6600000000
Hungary,1973,9.8700000000,20.5012248700,-1.2828263430,70.5912997600,9.8948517030,97.9080902300,9.3209026100,0.8673221640,5.9340056510,3.6388107140,13.2409434100,445.3600000000
Hungary,1974,10.5100000000,21.6354285500,0.2498629670,49.5670599000,10.5392661500,111.0761311000,15.5822831500,1.1327544270,16.5296747000,5.7064673240,32.5637693200,690.5900000000
Hungary,1975,10.5500000000,20.7276456300,0.0477496570,64.4768365100,10.5719370600,111.7658532000,9.4290395560,0.5828517530,9.7754583590,4.6992787780,22.0832210300,587.7200000000
Hungary,1976,9.6700000000,21.5433561900,-1.3544730570,66.1345699400,9.6643238360,93.3991552100,9.5449525250,0.5896636270,5.9639045140,4.8945905930,23.9570170700,584.8100000000
Hungary,1977,10.2400000000,19.9476262100,-1.7444001700,57.7208616400,10.2730345300,105.5352384000,6.4801798690,1.8802854070,1.9977810270,4.4132954660,19.4771768700,537.9400000000
Hungary,1978,9.2000000000,18.7442709800,-0.7275707260,56.5882714500,9.2061276330,84.7527859900,10.4412570300,1.8905839920,6.8010550900,4.6790155560,21.8931865800,554.9100000000
